iteration,state,rewards,count
490,[0 0 0 0 0 0 1 2],"{0: '7.25', 1: '6.25'}",1
491,[0 0 0 0 0 0 1 2],"{0: '7.25', 1: '6.25'}",1
492,[0 0 0 0 0 0 1 2],"{0: '7.25', 1: '6.25'}",1
493,[0 0 0 0 0 0 1 2],"{0: '7.25', 1: '6.25'}",1
494,[2 0 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
495,[2 0 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
496,[2 0 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
497,[2 0 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
498,[2 0 0 0 0 0 2 0],"{0: '6.0', 1: '5.0'}",1
499,[2 0 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
500,[2 0 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
501,[2 0 0 0 0 0 0 0],"{0: '8.5', 1: '7.5'}",1
502,[0 1 0 0 1 0 0 0],"{0: '8.5', 1: '7.5'}",1
