iteration,state,rewards,count
1608,[0 0 1 0 2 0 0 0],"{0: '7.25', 1: '6.25'}",1
1609,[0 0 1 0 2 0 0 0],"{0: '7.25', 1: '6.25'}",1
1610,[0 0 1 0 0 0 0 0],"{0: '9.75', 1: '8.75'}",1
1611,[0 0 1 0 0 0 0 0],"{0: '9.75', 1: '8.75'}",1
1612,[0 0 1 0 0 1 0 0],"{0: '8.5', 1: '7.5'}",1
1613,[0 0 1 0 0 0 0 0],"{0: '9.75', 1: '8.75'}",1
1614,[0 0 1 0 0 0 0 0],"{0: '9.75', 1: '8.75'}",1
1615,[0 0 1 0 0 0 0 0],"{0: '9.75', 1: '8.75'}",1
1616,[0 0 1 0 0 0 0 0],"{0: '9.75', 1: '8.75'}",1
1617,[0 0 1 0 0 0 0 1],"{0: '8.5', 1: '7.5'}",1
1618,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1619,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1620,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1621,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1622,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1623,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1624,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1625,[0 0 0 0 0 0 0 2],"{0: '8.5', 1: '7.5'}",1
1626,[0 0 0 0 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
1627,[0 0 0 0 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
1628,[0 0 0 0 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
1629,[0 0 0 0 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
1630,[0 0 0 0 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
1631,[0 0 0 0 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
1632,[0 0 0 0 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
1633,[0 0 0 0 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
1634,[0 0 0 0 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
1635,[1 0 0 0 0 0 2 0],"{0: '7.25', 1: '6.25'}",1
1636,[0 0 0 0 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
1637,[0 0 0 0 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
1638,[0 0 0 0 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
1639,[0 0 0 0 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
1640,[0 0 0 0 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
1641,[0 0 0 0 0 0 2 0],"{0: '8.5', 1: '7.5'}",1
1642,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1643,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1644,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1645,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1646,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1647,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1648,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1649,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1650,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1651,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1652,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
1653,[0 0 0 0 2 0 2 0],"{0: '6.0', 1: '5.0'}",1
